Facies,Formation,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS,PHID,NPHI,VSH,Bulk Density,PE_filled
4,A1 LM,NEWBY,2881.5,69.77,0.617,5.9,14.65,3.3,2,0.171,11.7,17.6,0.16985991492901728,2.408275,Original
4,A1 LM,NEWBY,2882.0,64.39,0.665,5.5,12.45,3.6,2,0.159,9.7,15.2,0.1545323232697343,2.4445749999999995,Original
4,A1 LM,NEWBY,2882.5,60.94,0.721,4.9,9.45,4.0,2,0.146,6.999999999999999,11.899999999999999,0.14470329144361413,2.494075,Original
4,A1 LM,NEWBY,2883.0,56.89,0.785,3.4,7.1,4.3,2,0.134,5.3999999999999995,8.799999999999999,0.13316486277816872,2.5328500000000003,Original
6,A1 LM,NEWBY,2883.5,54.2,0.856,2.7,5.45,4.5,2,0.122,4.1,6.800000000000001,0.12550106694852722,2.560075,Original
6,A1 LM,NEWBY,2884.0,53.14,0.923,1.3,4.35,4.5,2,0.11,3.6999999999999997,5.0,0.12248113253238596,2.5782249999999998,Original
6,A1 LM,NEWBY,2884.5,52.7,0.961,0.9,3.45,4.3,2,0.098,3.0,3.9000000000000004,0.12122757485021411,2.593075,Original
6,A1 LM,NEWBY,2885.0,51.93,0.946,0.7,3.65,4.1,2,0.085,3.3,4.0,0.11903384890641337,2.5897750000000004,Original
8,A1 LM,NEWBY,2885.5,56.1,0.887,1.1,4.55,4.0,2,0.073,4.0,5.1,0.13091415693972383,2.574925,Original
8,A1 LM,NEWBY,2886.0,61.49,0.805,2.5,5.95,3.7,2,0.061,4.7,7.2,0.14627023854632895,2.551825,Original
5,A1 LM,NEWBY,2886.5,68.77,0.725,3.8,8.1,3.4,2,0.049,6.199999999999999,10.0,0.16701092019680855,2.51635,Original
5,A1 LM,NEWBY,2887.0,78.57,0.658,-0.6,14.2,3.2,2,0.037,14.5,13.899999999999999,0.1949310685724542,2.4156999999999997,Original
5,A1 LM,NEWBY,2887.5,85.47,0.61,-2.5,21.35,3.0,2,0.024,22.6,20.1,0.21458913222469453,2.297725,Original
5,A1 LM,NEWBY,2888.0,88.63,0.583,-0.6,28.2,3.0,2,0.012,28.5,27.9,0.22359195557847414,2.1847,Original
2,B1 SH,NEWBY,2888.5,88.97,0.569,-0.1,31.65,2.9,1,1.0,31.7,31.599999999999998,0.22456061378742512,2.1277749999999997,Original
3,B1 SH,NEWBY,2889.0,84.66,0.567,0.2,30.2,3.1,1,0.968,30.099999999999998,30.3,0.21228144649160544,2.1517,Original
3,B1 SH,NEWBY,2889.5,76.48,0.574,0.8,24.4,3.4,1,0.935,24.0,24.799999999999997,0.18897666958213796,2.2474,Original
3,B1 SH,NEWBY,2890.0,69.35,0.595,-0.7,18.45,3.5,1,0.903,18.8,18.099999999999998,0.16866333714148962,2.3455749999999997,Original
3,B1 SH,NEWBY,2890.5,63.07,0.63,7.7,10.55,3.9,1,0.871,6.700000000000001,14.4,0.15077165022321876,2.475925,Original
3,B1 SH,NEWBY,2891.0,59.01,0.675,7.8,9.3,4.0,1,0.839,5.4,13.200000000000001,0.13920473161045124,2.49655,Original
3,B1 SH,NEWBY,2891.5,59.94,0.719,8.8,8.0,4.1,1,0.806,3.5999999999999996,12.4,0.14185429671140537,2.5180000000000002,Original
3,B1 SH,NEWBY,2892.0,61.89,0.75,6.5,9.45,4.0,1,0.774,6.199999999999999,12.7,0.14740983643921243,2.494075,Original
3,B1 SH,NEWBY,2892.5,63.84,0.763,6.0,10.1,3.8,1,0.742,7.1,13.1,0.1529653761670195,2.48335,Original
3,B1 SH,NEWBY,2893.0,65.13,0.76,6.8,10.7,3.8,1,0.71,7.299999999999999,14.1,0.15664057937156875,2.47345,Original
3,B1 SH,NEWBY,2893.5,65.86,0.745,6.8,11.2,3.7,1,0.677,7.799999999999999,14.6,0.15872034552608114,2.4652,Original
3,B1 SH,NEWBY,2894.0,64.98,0.728,7.3,11.25,3.7,1,0.645,7.6,14.9,0.15621323016173744,2.4643749999999995,Original
3,B1 SH,NEWBY,2894.5,63.13,0.713,6.7,11.25,3.6,1,0.613,7.9,14.6,0.1509425899071513,2.4643749999999995,Original
3,B1 SH,NEWBY,2895.0,61.3,0.702,6.7,10.65,3.6,1,0.581,7.300000000000001,14.0,0.14572892954720926,2.474275,Original
3,B1 SH,NEWBY,2895.5,59.07,0.695,6.6,10.5,3.5,1,0.548,7.2,13.8,0.13937567129438377,2.47675,Original
3,B1 SH,NEWBY,2896.0,54.86,0.691,4.8,9.9,3.4,1,0.516,7.5,12.3,0.12738140347178498,2.48665,Original
3,B1 SH,NEWBY,2896.5,52.06,0.688,3.1,9.45,3.2,1,0.484,7.8999999999999995,11.0,0.11940421822160052,2.494075,Original
2,B1 SH,NEWBY,2897.0,50.25,0.682,1.9,8.85,3.1,1,0.452,7.8999999999999995,9.799999999999999,0.1142475377563027,2.5039749999999996,Original
2,B1 SH,NEWBY,2897.5,49.94,0.671,1.0,8.6,3.1,1,0.419,8.1,9.1,0.11336434938931798,2.5080999999999998,Original
2,B1 SH,NEWBY,2898.0,49.52,0.656,0.5,8.45,3.2,1,0.387,8.2,8.7,0.11216777160179033,2.510575,Original
2,B1 SH,NEWBY,2898.5,50.38,0.644,0.9,8.35,3.3,1,0.355,7.8999999999999995,8.799999999999999,0.11461790707148983,2.512225,Original
2,B1 SH,NEWBY,2899.0,51.74,0.633,1.7,8.85,3.3,1,0.323,8.0,9.7,0.11849253990729372,2.5039749999999996,Original
2,B1 SH,NEWBY,2899.5,54.38,0.623,3.3,9.95,3.4,1,0.29,8.299999999999999,11.6,0.1260138860003248,2.4858249999999997,Original
2,B1 SH,NEWBY,2900.0,57.35,0.613,5.7,10.75,3.3,1,0.258,7.9,13.6,0.13447540035498476,2.472625,Original
2,B1 SH,NEWBY,2900.5,60.11,0.6,7.2,11.0,3.3,1,0.226,7.4,14.6,0.14233862581588086,2.4684999999999997,Original
2,B1 SH,NEWBY,2901.0,60.58,0.589,8.6,11.4,3.2,1,0.194,7.1000000000000005,15.7,0.14367765334001897,2.4619,Original
2,B1 SH,NEWBY,2901.5,62.39,0.59,8.2,12.6,3.1,1,0.161,8.5,16.7,0.1488343338053168,2.4421,Original
2,B1 SH,NEWBY,2902.0,64.39,0.605,3.8,15.3,3.0,1,0.129,13.4,17.2,0.1545323232697343,2.39755,Original
2,B1 SH,NEWBY,2902.5,63.97,0.632,0.4,19.4,3.1,1,0.097,19.2,19.599999999999998,0.1533357454822066,2.3299,Original
2,B1 SH,NEWBY,2903.0,58.9,0.664,1.6,20.6,3.4,1,0.065,19.8,21.400000000000002,0.13889134218990828,2.3101,Original
2,B1 SH,NEWBY,2903.5,49.15,0.69,-3.2,18.6,3.7,1,0.032,20.200000000000003,17.0,0.11111364355087308,2.3430999999999997,Original
3,B1 SH,NEWBY,2904.0,37.28,0.713,-3.7,13.05,4.0,1,0.01,14.9,11.200000000000001,0.07729607607955534,2.434675,Original
8,B1 LM,NEWBY,2904.5,37.28,0.713,-3.7,13.05,4.0,2,1.0,14.9,11.200000000000001,0.07729607607955534,2.434675,Original
8,B1 LM,NEWBY,2905.0,24.56,0.743,-1.9,9.55,4.5,2,0.974,10.5,8.600000000000001,0.04105686308586016,2.492425,Original
8,B1 LM,NEWBY,2905.5,18.18,0.785,-0.5,8.55,4.6,2,0.947,8.8,8.3,0.022880276694368394,2.508925,Original
8,B1 LM,NEWBY,2906.0,15.89,0.841,1.5,8.05,4.6,2,0.921,7.300000000000001,8.8,0.016356078757610384,2.5171749999999995,Original
8,B1 LM,NEWBY,2906.5,15.67,0.898,2.2,7.6,4.6,2,0.895,6.5,8.7,0.01572929991652446,2.5246,Original
8,B1 LM,NEWBY,2907.0,15.77,0.932,1.0,7.1,4.5,2,0.868,6.6,7.6,0.01601419938974533,2.5328500000000003,Original
8,B1 LM,NEWBY,2907.5,14.62,0.928,-0.1,6.35,4.5,2,0.842,6.3999999999999995,6.3,0.012737855447705278,2.545225,Original
8,B1 LM,NEWBY,2908.0,13.92,0.886,-0.3,5.85,4.6,2,0.816,6.0,5.699999999999999,0.010743559135159161,2.5534749999999997,Original
8,B1 LM,NEWBY,2908.5,14.0,0.823,-0.2,6.0,4.4,2,0.789,6.1,5.9,0.010971478713735862,2.5509999999999997,Original
8,B1 LM,NEWBY,2909.0,15.63,0.759,0.1,7.05,4.1,2,0.763,7.0,7.1,0.01561534012723611,2.533675,Original
8,B1 LM,NEWBY,2909.5,18.49,0.708,0.8,9.2,3.9,2,0.737,8.799999999999999,9.6,0.0237634650613531,2.4982,Original
7,B1 LM,NEWBY,2910.0,23.27,0.664,3.3,10.25,3.8,2,0.711,8.6,11.9,0.03738165988131088,2.4808749999999997,Original
7,B1 LM,NEWBY,2910.5,29.04,0.627,5.5,10.85,3.6,2,0.684,8.1,13.6,0.05382035948615531,2.4709749999999997,Original
7,B1 LM,NEWBY,2911.0,33.5,0.597,6.0,9.9,3.6,2,0.658,6.9,12.9,0.06652687599180629,2.48665,Original
7,B1 LM,NEWBY,2911.5,35.92,0.575,7.3,8.65,3.7,2,0.632,5.0,12.3,0.07342144324375145,2.507275,Original
7,B1 LM,NEWBY,2912.0,37.3,0.572,7.4,8.0,3.8,2,0.605,4.3,11.7,0.0773530559741995,2.5180000000000002,Original
7,B1 LM,NEWBY,2912.5,37.93,0.587,5.0,8.9,3.9,2,0.579,6.4,11.4,0.07914792265549102,2.5031499999999998,Original
7,B1 LM,NEWBY,2913.0,37.01,0.622,2.6,9.1,4.0,2,0.553,7.8,10.4,0.07652684750185897,2.4998500000000003,Original
5,B1 LM,NEWBY,2913.5,34.72,0.671,0.6,8.8,4.2,2,0.526,8.5,9.100000000000001,0.07000264956510095,2.5048,Original
5,B1 LM,NEWBY,2914.0,33.39,0.723,-1.2,7.9,4.3,2,0.5,8.5,7.300000000000001,0.06621348657126333,2.5196500000000004,Original
6,B1 LM,NEWBY,2914.5,32.48,0.769,-1.6,6.8,4.4,2,0.474,7.6,6.0,0.06362090136495337,2.5378,Original
6,B1 LM,NEWBY,2915.0,30.69,0.806,-1.6,6.2,4.8,2,0.447,7.0,5.4,0.058521200794299746,2.5476999999999994,Original
6,B1 LM,NEWBY,2915.5,30.51,0.833,-0.5,5.45,4.8,2,0.421,5.7,5.2,0.058008381742502176,2.560075,Original
8,B1 LM,NEWBY,2916.0,29.42,0.846,0.3,4.95,4.7,2,0.395,4.8,5.1000000000000005,0.054902977484394634,2.568325,Original
8,B1 LM,NEWBY,2916.5,30.47,0.842,-0.8,5.3,4.7,2,0.368,5.7,4.8999999999999995,0.05789442195321381,2.56255,Original
6,B1 LM,NEWBY,2917.0,32.09,0.822,-1.4,6.4,4.7,2,0.342,7.1000000000000005,5.7,0.06250979341939197,2.5444,Original
6,B1 LM,NEWBY,2917.5,32.14,0.79,-2.3,8.15,4.6,2,0.316,9.3,7.0,0.0626522431560024,2.515525,Original
8,B1 LM,NEWBY,2918.0,32.99,0.757,-4.5,10.25,4.5,2,0.289,12.5,8.0,0.06507388867837983,2.4808749999999997,Original
8,B1 LM,NEWBY,2918.5,31.58,0.727,-6.9,11.95,4.5,2,0.263,15.399999999999999,8.5,0.061056806105965505,2.452825,Original
8,B1 LM,NEWBY,2919.0,29.07,0.706,-7.3,12.75,4.4,2,0.237,16.4,9.1,0.053905829328121574,2.439625,Original
8,B1 LM,NEWBY,2919.5,29.97,0.693,-6.7,12.95,4.3,2,0.211,16.3,9.6,0.056469924587109435,2.436325,Original
8,B1 LM,NEWBY,2920.0,37.44,0.688,-5.5,12.25,4.3,2,0.184,15.0,9.5,0.07775191523670873,2.447875,Original
8,B1 LM,NEWBY,2920.5,52.59,0.687,-4.1,10.65,4.3,2,0.158,12.7,8.600000000000001,0.12091418542967115,2.474275,Original
6,B1 LM,NEWBY,2921.0,68.18,0.684,-2.3,8.35,4.1,2,0.132,9.5,7.199999999999999,0.16533001330480543,2.512225,Original
6,B1 LM,NEWBY,2921.5,80.25,0.674,-0.6,7.3,3.9,2,0.105,7.6,7.0,0.1997173797225649,2.52955,Original
8,B1 LM,NEWBY,2922.0,86.51,0.65,1.8,7.9,3.7,2,0.079,7.0,8.8,0.21755208674619164,2.5196500000000004,Original
8,B1 LM,NEWBY,2922.5,86.09,0.616,5.2,8.9,3.4,2,0.053,6.300000000000001,11.5,0.21635550895866396,2.5031499999999998,Original
4,B1 LM,NEWBY,2923.0,86.09,0.616,5.2,8.9,3.4,2,0.053,6.300000000000001,11.5,0.21635550895866396,2.5031499999999998,Original
4,B1 LM,NEWBY,2923.5,83.41,0.579,2.3,14.45,3.2,2,0.026,13.299999999999999,15.6,0.2087202030763445,2.411575,Original
3,B2 SH,NEWBY,2924.0,84.51,0.545,1.3,19.65,3.2,1,1.0,19.0,20.299999999999997,0.21185409728177415,2.3257749999999997,Original
3,B2 SH,NEWBY,2924.5,85.03,0.521,4.3,25.15,3.1,1,0.889,23.0,27.299999999999997,0.2133355745425227,2.235025,Original
3,B2 SH,NEWBY,2925.0,87.36,0.5,7.2,28.7,3.1,1,0.778,25.099999999999998,32.3,0.21997373226856903,2.17645,Original
2,B2 SH,NEWBY,2925.5,85.73,0.481,9.3,28.35,3.2,1,0.667,23.700000000000003,33.0,0.2153298708550688,2.182225,Original
2,B2 SH,NEWBY,2926.0,80.2,0.465,7.0,24.5,3.1,1,0.556,21.0,28.0,0.19957492998595447,2.24575,Original
2,B2 SH,NEWBY,2926.5,76.12,0.456,3.5,19.35,3.1,1,0.444,17.6,21.1,0.1879510314785428,2.330725,Original
2,B2 SH,NEWBY,2927.0,74.5,0.467,10.2,14.1,3.5,1,0.333,9.0,19.2,0.18333566001236465,2.41735,Original
2,B2 SH,NEWBY,2927.5,73.97,0.498,5.9,16.85,3.5,1,0.222,13.900000000000002,19.8,0.181825692804294,2.371975,Original
3,B2 SH,NEWBY,2928.0,71.24,0.545,5.1,20.15,3.6,1,0.111,17.599999999999998,22.7,0.17404793718536413,2.317525,Original
3,B2 SH,NEWBY,2928.5,66.7,0.605,6.7,21.15,3.9,1,0.01,17.799999999999997,24.5,0.16111350110113648,2.301025,Original
6,B2 LM,NEWBY,2929.0,66.7,0.605,6.7,21.15,3.9,2,1.0,17.799999999999997,24.5,0.16111350110113648,2.301025,Original
6,B2 LM,NEWBY,2929.5,59.42,0.663,3.1,18.05,4.2,2,0.963,16.5,19.6,0.14037281945065685,2.352175,Original
6,B2 LM,NEWBY,2930.0,49.0,0.713,-0.2,13.7,4.3,2,0.926,13.799999999999999,13.6,0.11068629434104177,2.42395,Original
6,B2 LM,NEWBY,2930.5,39.46,0.76,-0.9,10.25,4.6,2,0.889,10.7,9.8,0.0835068845957704,2.4808749999999997,Original
9,B2 LM,NEWBY,2931.0,32.31,0.816,-4.2,10.3,4.7,2,0.852,12.4,8.200000000000001,0.0631365722604779,2.4800500000000003,Original
9,B2 LM,NEWBY,2931.5,26.09,0.886,-8.5,11.75,4.7,2,0.815,16.0,7.5,0.045415825026139535,2.456125,Original
9,B2 LM,NEWBY,2932.0,22.37,0.96,-10.4,12.2,4.7,2,0.778,17.4,6.999999999999999,0.03481756462232302,2.4486999999999997,Original
9,B2 LM,NEWBY,2932.5,19.97,1.01,-11.4,11.7,4.7,2,0.741,17.4,5.999999999999999,0.02797997726502204,2.45695,Original
9,B2 LM,NEWBY,2933.0,18.36,1.013,-11.1,10.25,4.9,2,0.704,15.8,4.7,0.02339309574616597,2.4808749999999997,Original
9,B2 LM,NEWBY,2933.5,16.5,0.964,-8.2,7.7,5.0,2,0.667,11.8,3.6000000000000005,0.018093965544257712,2.52295,Original
9,B2 LM,NEWBY,2934.0,14.84,0.88,-5.0,5.7,5.0,2,0.63,8.2,3.2,0.013364634288791203,2.5559499999999997,Original
9,B2 LM,NEWBY,2934.5,15.72,0.786,-5.6,6.4,5.0,2,0.593,9.2,3.6000000000000005,0.015871749653134898,2.5444,Original
8,B2 LM,NEWBY,2935.0,17.86,0.7,-6.3,8.45,4.9,2,0.556,11.6,5.299999999999999,0.0219685983800616,2.510575,Original
8,B2 LM,NEWBY,2935.5,19.9,0.623,-7.7,11.45,4.7,2,0.519,15.299999999999999,7.6,0.027780547633767427,2.4610749999999997,Original
8,B2 LM,NEWBY,2936.0,22.42,0.561,-9.5,14.45,4.6,2,0.481,19.2,9.7,0.03496001435893346,2.411575,Original
8,B2 LM,NEWBY,2936.5,22.62,0.517,-10.2,16.1,4.5,2,0.444,21.200000000000003,11.000000000000002,0.035529813305375205,2.38435,Original
8,B2 LM,NEWBY,2937.0,20.93,0.489,-9.8,16.2,4.4,2,0.407,21.1,11.299999999999999,0.03071501220794243,2.3827,Original
8,B2 LM,NEWBY,2937.5,19.85,0.48,-8.9,15.65,4.3,2,0.37,20.1,11.2,0.027638097897156995,2.391775,Original
8,B2 LM,NEWBY,2938.0,18.3,0.494,-7.7,14.65,4.1,2,0.333,18.5,10.8,0.02322215606223345,2.408275,Original
6,B2 LM,NEWBY,2938.5,19.39,0.531,-6.7,13.35,3.8,2,0.296,16.7,10.0,0.026327560320340972,2.4297250000000004,Original
6,B2 LM,NEWBY,2939.0,24.34,0.585,-5.0,11.2,3.8,2,0.259,13.7,8.7,0.040430084244774234,2.4652,Original
6,B2 LM,NEWBY,2939.5,29.67,0.646,-3.2,8.4,3.8,2,0.222,10.0,6.800000000000001,0.055615226167446824,2.5114,Original
6,B2 LM,NEWBY,2940.0,33.9,0.709,-2.2,6.3,3.8,2,0.185,7.4,5.199999999999999,0.06766647388468978,2.54605,Original
6,B2 LM,NEWBY,2940.5,39.83,0.757,-1.5,4.95,3.9,2,0.148,5.7,4.2,0.08456101264668761,2.568325,Original
6,B2 LM,NEWBY,2941.0,44.94,0.794,-0.4,4.7,3.9,2,0.111,4.9,4.5,0.09911937572827427,2.57245,Original
4,B2 LM,NEWBY,2941.5,48.55,0.814,0.0,6.2,3.8,2,0.074,6.2,6.2,0.10940424671154783,2.5476999999999994,Original
3,B3 SH,NEWBY,2942.0,57.21,0.779,3.8,8.5,3.6,1,1.0,6.6,10.4,0.13407654109247552,2.50975,Original
3,B3 SH,NEWBY,2942.5,60.19,0.732,3.8,9.0,3.5,1,0.952,7.1,10.9,0.14256654539445757,2.5015,Original
3,B3 SH,NEWBY,2943.0,60.63,0.684,4.0,9.4,3.4,1,0.905,7.4,11.4,0.14382010307662943,2.4949,Original
3,B3 SH,NEWBY,2943.5,64.74,0.645,-2.3,14.75,3.2,1,0.857,15.9,13.6,0.15552947142600732,2.406625,Original
3,B3 SH,NEWBY,2944.0,72.79,0.623,-2.9,18.95,3.1,1,0.81,20.4,17.5,0.1784638790202877,2.337325,Original
3,B3 SH,NEWBY,2944.5,78.41,0.614,-1.7,22.15,3.0,1,0.762,23.0,21.299999999999997,0.19447522941530082,2.2845249999999995,Original
3,B3 SH,NEWBY,2945.0,83.39,0.607,-0.9,21.65,3.1,1,0.714,22.099999999999998,21.2,0.20866322318170036,2.292775,Original
3,B3 SH,NEWBY,2945.5,82.25,0.6,1.9,17.85,3.3,1,0.667,16.900000000000002,18.8,0.2054153691869824,2.355475,Original
3,B3 SH,NEWBY,2946.0,75.88,0.592,7.3,12.25,3.4,1,0.619,8.6,15.9,0.18726727274281268,2.447875,Original
2,B3 SH,NEWBY,2946.5,72.24,0.589,2.9,12.45,3.3,1,0.571,11.0,13.899999999999999,0.17689693191757289,2.4445749999999995,Original
2,B3 SH,NEWBY,2947.0,67.99,0.589,3.5,11.95,3.2,1,0.524,10.2,13.7,0.16478870430568573,2.452825,Original
3,B3 SH,NEWBY,2947.5,65.41,0.59,3.9,11.45,3.3,1,0.476,9.5,13.399999999999999,0.1574382978965872,2.4610749999999997,Original
3,B3 SH,NEWBY,2948.0,64.93,0.588,3.3,10.65,3.3,1,0.429,9.0,12.3,0.156070780425127,2.474275,Original
2,B3 SH,NEWBY,2948.5,61.87,0.579,1.8,11.1,3.2,1,0.381,10.2,12.0,0.14735285654456826,2.46685,Original
2,B3 SH,NEWBY,2949.0,59.81,0.565,3.9,10.85,3.2,1,0.333,8.9,12.799999999999999,0.14148392739621826,2.4709749999999997,Original
2,B3 SH,NEWBY,2949.5,60.59,0.547,5.0,11.6,3.2,1,0.286,9.1,14.1,0.14370614328734108,2.4586,Original
2,B3 SH,NEWBY,2950.0,65.68,0.529,6.1,11.75,3.2,1,0.238,8.7,14.8,0.15820752647428357,2.456125,Original
2,B3 SH,NEWBY,2950.5,73.12,0.519,7.0,12.1,3.2,1,0.19,8.6,15.6,0.17940404728191658,2.45035,Original
2,B3 SH,NEWBY,2951.0,77.69,0.52,8.5,12.85,3.3,1,0.143,8.6,17.1,0.1924239532081105,2.437975,Original
3,B3 SH,NEWBY,2951.5,77.23,0.537,10.0,13.9,3.4,1,0.095,8.9,18.9,0.19111341563129453,2.42065,Original
3,B3 SH,NEWBY,2952.0,72.51,0.567,11.2,14.1,3.5,1,0.048,8.5,19.7,0.17766616049526926,2.41735,Original
3,B3 SH,NEWBY,2952.5,59.53,0.605,10.2,13.3,3.9,1,0.01,8.200000000000001,18.4,0.1406862088711998,2.4305499999999998,Original
5,B3 LM,NEWBY,2953.0,59.53,0.605,10.2,13.3,3.9,2,1.0,8.200000000000001,18.4,0.1406862088711998,2.4305499999999998,Original
8,B3 LM,NEWBY,2953.5,46.1,0.644,6.5,12.45,4.0,2,0.9,9.2,15.7,0.10242420961763643,2.4445749999999995,Original
8,B3 LM,NEWBY,2954.0,34.9,0.68,2.6,8.5,4.3,2,0.8,7.2,9.8,0.07051546861689853,2.50975,Original
8,B3 LM,NEWBY,2954.5,27.06,0.711,-0.4,6.7,4.4,2,0.7,6.9,6.5,0.048179349916382015,2.5394500000000004,Original
8,B3 LM,NEWBY,2955.0,23.8,0.724,0.1,6.05,4.4,2,0.6,6.0,6.1,0.03889162708938152,2.5501750000000003,Original
8,B3 LM,NEWBY,2955.5,23.73,0.714,2.1,5.95,4.2,2,0.5,4.9,7.0,0.03869219745812691,2.551825,Original
8,B3 LM,NEWBY,2956.0,25.3,0.677,3.7,6.85,4.0,2,0.4,5.0,8.7,0.04316511918769463,2.5369749999999995,Original
8,B3 LM,NEWBY,2956.5,30.73,0.627,4.7,8.05,3.6,2,0.3,5.700000000000001,10.4,0.05863516058358809,2.5171749999999995,Original
5,B3 LM,NEWBY,2957.0,40.11,0.583,5.2,9.8,3.4,2,0.2,7.200000000000001,12.4,0.08535873117170606,2.4882999999999997,Original
9,B3 LM,NEWBY,2957.5,51.02,0.553,3.6,12.3,3.2,2,0.1,10.5,14.100000000000001,0.11644126370010344,2.44705,Original
3,B4 SH,NEWBY,2958.0,59.94,0.533,4.1,14.55,3.1,1,1.0,12.5,16.6,0.14185429671140537,2.4099250000000003,Original
3,B4 SH,NEWBY,2958.5,66.64,0.521,5.9,14.85,3.0,1,0.95,11.899999999999999,17.8,0.16094256141720395,2.404975,Original
2,B4 SH,NEWBY,2959.0,67.56,0.512,3.2,12.7,2.9,1,0.9,11.1,14.299999999999999,0.163563636570836,2.4404500000000002,Original
2,B4 SH,NEWBY,2959.5,64.7,0.512,2.3,10.55,3.0,1,0.85,9.4,11.700000000000001,0.155415511636719,2.475925,Original
2,B4 SH,NEWBY,2960.0,62.96,0.522,2.2,9.5,3.2,1,0.8,8.4,10.6,0.1504582608026758,2.49325,Original
2,B4 SH,NEWBY,2960.5,63.92,0.544,2.4,9.7,3.2,1,0.75,8.5,10.899999999999999,0.15319329574559618,2.48995,Original
3,B4 SH,NEWBY,2961.0,66.19,0.569,3.1,10.35,3.2,1,0.7,8.799999999999999,11.9,0.15966051378771,2.4792249999999996,Original
2,B4 SH,NEWBY,2961.5,67.73,0.591,4.9,10.75,3.3,1,0.65,8.3,13.2,0.1640479656753115,2.472625,Original
2,B4 SH,NEWBY,2962.0,69.53,0.603,6.0,11.4,3.3,1,0.6,8.4,14.4,0.1691761561932872,2.4619,Original
2,B4 SH,NEWBY,2962.5,69.57,0.609,6.2,11.5,3.1,1,0.55,8.4,14.6,0.16929011598257554,2.4602500000000003,Original
2,B4 SH,NEWBY,2963.0,66.4,0.606,4.5,10.65,3.1,1,0.5,8.4,12.9,0.16025880268147386,2.474275,Original
2,B4 SH,NEWBY,2963.5,63.73,0.602,2.7,9.65,3.1,1,0.45,8.3,11.0,0.1526519867464765,2.4907749999999997,Original
2,B4 SH,NEWBY,2964.0,61.19,0.598,2.3,8.85,3.2,1,0.4,7.699999999999999,10.0,0.1454155401266663,2.5039749999999996,Original
2,B4 SH,NEWBY,2964.5,61.34,0.593,2.2,8.8,3.2,1,0.35,7.700000000000001,9.9,0.14584288933649764,2.5048,Original
2,B4 SH,NEWBY,2965.0,63.16,0.587,2.2,9.5,3.2,1,0.3,8.4,10.6,0.1510280597491175,2.49325,Original
2,B4 SH,NEWBY,2965.5,67.6,0.581,2.7,10.05,3.2,1,0.25,8.700000000000001,11.4,0.16367759636012433,2.4841749999999996,Original
2,B4 SH,NEWBY,2966.0,72.68,0.579,3.6,10.8,3.2,1,0.2,9.0,12.600000000000001,0.17815048959974475,2.4718,Original
2,B4 SH,NEWBY,2966.5,76.58,0.587,6.5,11.35,3.2,1,0.15,8.1,14.6,0.18926156905535882,2.4627250000000003,Original
3,B4 SH,NEWBY,2967.0,76.67,0.605,7.8,13.5,3.4,1,0.1,9.6,17.4,0.18951797858125763,2.42725,Original
3,B4 SH,NEWBY,2967.5,72.12,0.629,8.8,15.1,3.6,1,0.05,10.7,19.5,0.17655505254970785,2.4008499999999997,Original
8,B4 LM,NEWBY,2968.0,60.07,0.656,7.7,13.75,3.9,2,1.0,9.9,17.6,0.14222466602659253,2.423125,Original
8,B4 LM,NEWBY,2968.5,48.91,0.681,4.9,10.65,4.3,2,0.923,8.2,13.100000000000001,0.11042988481514297,2.474275,Original
8,B4 LM,NEWBY,2969.0,39.4,0.708,5.4,7.3,4.7,2,0.846,4.6,10.0,0.08333594491183785,2.52955,Original
8,B4 LM,NEWBY,2969.5,33.8,0.736,1.6,7.7,4.9,2,0.769,6.9,8.5,0.0673815744114689,2.52295,Original
6,B4 LM,NEWBY,2970.0,34.66,0.757,1.5,7.75,4.7,2,0.692,7.0,8.5,0.06983170988116842,2.522125,Original
6,B4 LM,NEWBY,2970.5,36.28,0.766,2.6,6.4,4.8,2,0.615,5.1000000000000005,7.7,0.0744470813473466,2.5444,Original
6,B4 LM,NEWBY,2971.0,34.45,0.753,2.9,5.75,4.5,2,0.538,4.3,7.2,0.0692334209874046,2.555125,Original
6,B4 LM,NEWBY,2971.5,30.67,0.72,2.7,6.25,4.3,2,0.462,4.9,7.6,0.05846422089965556,2.546875,Original
5,B4 LM,NEWBY,2972.0,26.59,0.668,4.6,6.5,4.2,2,0.385,4.2,8.8,0.04684032239224391,2.54275,Original
5,B4 LM,NEWBY,2972.5,23.77,0.609,5.5,6.35,4.0,2,0.308,3.5999999999999996,9.1,0.038806157247415256,2.545225,Original
6,B4 LM,NEWBY,2973.0,25.2,0.55,4.9,6.65,3.8,2,0.231,4.2,9.100000000000001,0.04288021971447375,2.540275,Original
6,B4 LM,NEWBY,2973.5,29.99,0.5,5.3,7.25,3.5,2,0.154,4.6,9.9,0.05652690448175362,2.530375,Original
4,B4 LM,NEWBY,2974.0,37.46,0.461,6.1,8.85,3.4,2,0.077,5.8,11.899999999999999,0.0778088951313529,2.5039749999999996,Original
2,B5 SH,NEWBY,2974.5,47.6,0.433,7.8,11.5,3.2,1,1.0,7.6,15.4,0.10669770171594954,2.4602500000000003,Original
2,B5 SH,NEWBY,2975.0,57.5,0.41,9.3,14.95,3.0,1,0.923,10.299999999999999,19.6,0.13490274956481607,2.403325,Original
